Formatted_Date,Actually_Precip,Predicted_Precip
2009-04-10,0.0,-3.5219204
2009-04-11,0.0,-3.872972
2009-04-12,1.8,-3.5166028
2009-04-13,0.0,-3.620667
2009-04-14,1.7,-3.9390712
2009-04-15,0.0,-3.5842237
2009-04-16,0.0,-3.9522984
2009-04-17,0.0,-4.2264676
2009-04-18,0.0,-4.241682
2009-04-19,0.0,-4.1575747
2009-04-20,0.0,-4.017629
2009-04-21,0.0,-3.9238577
2009-04-22,0.0,-4.102432
2009-04-23,0.0,-4.2943053
2009-04-24,0.0,-4.420456
2009-04-25,0.0,-4.4765697
2009-04-26,0.0,-4.4737577
2009-04-27,0.0,-4.4949474
2009-04-28,0.0,-4.5641065
2009-04-29,0.0,-4.5505157
2009-04-30,1.8,-4.862505
2009-05-01,0.09999999999999999,-5.1969028
2009-05-02,0.7999999999999999,-5.0222306
2009-05-03,0.0,-4.824119
2009-05-04,0.0,-4.8305893
2009-05-05,0.0,-5.143481
2009-05-06,0.0,-5.310077
2009-05-07,0.7,-5.3237014
2009-05-08,0.0,-5.4269667
2009-05-09,0.7999999999999999,-4.979779
2009-05-10,0.0,-4.6746855
2009-05-11,1.5999999999999999,-4.559019
2009-05-12,0.0,-4.3612576
2009-05-13,0.0,-4.24703
2009-05-14,0.0,-4.1670566
2009-05-15,0.0,-4.203679
2009-05-16,0.0,-4.2484155
2009-05-17,0.0,-3.8771741
2009-05-18,7.099999999999999,-3.8423505
2009-05-19,0.0,-3.098815
2009-05-20,0.0,-3.544148
2009-05-21,0.09999999999999999,-4.104482
2009-05-22,0.0,-4.4562874
2009-05-23,0.0,-4.7934713
2009-05-24,0.0,-4.8050356
2009-05-25,0.0,-4.8408685
2009-05-26,0.0,-4.9634833
2009-05-27,0.0,-4.9863725
2009-05-28,0.0,-4.7485337
2009-05-29,0.0,-4.393545
2009-05-30,11.3,-4.6749153
2009-05-31,8.1,-4.0402164
2009-06-01,9.5,-3.1966105
2009-06-02,5.0,-2.910497
2009-06-03,14.100000000000001,-2.426998
2009-06-04,2.4,-2.2089064
2009-06-05,0.39999999999999997,-2.40288
2009-06-06,7.099999999999999,-2.567867
2009-06-07,2.0,-2.5931704
2009-06-08,1.3,-2.799017
2009-06-09,1.5,-2.9954088
2009-06-10,16.7,-2.9967992
2009-06-11,1.5,-2.6909714
2009-06-12,0.0,-2.8392699
2009-06-13,10.2,-3.4640408
2009-06-14,0.7,-3.3453572
2009-06-15,0.0,-2.8910937
2009-06-16,0.0,-2.5908196
2009-06-17,0.0,-2.314073
2009-06-18,4.0,-1.8714585
2009-06-19,1.4,-1.3573669
2009-06-20,9.9,-0.9054457
2009-06-21,4.5,-1.2493595
2009-06-22,5.8,-1.45674
2009-06-23,2.2,-1.4578867
2009-06-24,0.0,-1.9702245
2009-06-25,2.8,-2.4196742
2009-06-26,0.0,-2.2229037
2009-06-27,0.0,-1.9893743
2009-06-28,0.0,-2.1247022
2009-06-29,9.4,-2.4172149
2009-06-30,0.7,-2.1028538
2009-07-01,0.0,-1.9781042
2009-07-02,7.099999999999999,-2.51327
2009-07-03,0.0,-2.790959
2009-07-04,0.0,-2.9075813
2009-07-05,0.0,-2.837877
2009-07-06,67.4,-2.6090283
2009-07-07,4.9,-1.8308802
2009-07-08,5.0,-1.7836908
2009-07-09,12.9,-1.8157122
2009-07-10,0.7,-1.4060419
2009-07-11,0.0,-1.6939429
2009-07-12,0.0,-2.0138817
2009-07-13,0.3,-1.907864
2009-07-14,0.0,-1.7015312
2009-07-15,5.8,-1.8435688
2009-07-16,19.3,-2.004891
2009-07-17,0.0,-1.9085094
2009-07-18,0.0,-2.0538363
2009-07-19,0.0,-2.2576869
2009-07-20,0.0,-2.3434858
2009-07-21,7.6,-2.193197
2009-07-22,3.6,-1.8476982
2009-07-23,0.0,-1.945908
2009-07-24,0.0,-2.3867338
2009-07-25,0.7,-2.5621037
2009-07-26,0.0,-2.2555432
2009-07-27,0.0,-2.0549703
2009-07-28,0.0,-2.1125124
2009-07-29,0.0,-2.020647
2009-07-30,7.699999999999999,-1.6710746
2009-07-31,0.0,-1.4221866
2009-08-01,0.0,-1.311435
2009-08-02,23.8,-1.5508883
2009-08-03,26.7,-1.7273487
2009-08-04,7.499999999999999,-1.888105
2009-08-05,21.9,-2.1803427
2009-08-06,0.0,-2.0446277
2009-08-07,4.2,-2.293583
2009-08-08,5.4,-2.1564205
2009-08-09,0.0,-2.2113094
2009-08-10,20.1,-2.188068
2009-08-11,4.0,-1.9443805
2009-08-12,1.4,-1.8142055
2009-08-13,0.0,-1.7373863
2009-08-14,0.0,-1.8419286
2009-08-15,0.0,-2.278042
2009-08-16,0.0,-2.6264882
2009-08-17,0.0,-2.9215944
2009-08-18,22.2,-2.7781992
2009-08-19,0.39999999999999997,-2.2290149
2009-08-20,12.5,-2.202896
2009-08-21,4.3,-1.988578
2009-08-22,0.0,-2.1220326
2009-08-23,0.0,-2.8464003
2009-08-24,0.7999999999999999,-3.1221237
2009-08-25,8.1,-2.9183767
2009-08-26,1.0,-2.2882395
2009-08-27,0.0,-2.045422
2009-08-28,0.0,-2.6200352
2009-08-29,0.0,-3.0314717
2009-08-30,0.0,-3.0630162
2009-08-31,0.39999999999999997,-2.8004317
2009-09-01,4.7,-2.301133
2009-09-02,27.0,-1.7812464
2009-09-03,0.0,-1.3925707
2009-09-04,0.0,-1.6984998
2009-09-05,1.9,-1.9722774
2009-09-06,0.0,-1.851653
2009-09-07,0.5,-2.2113078
2009-09-08,2.6,-2.21064
2009-09-09,0.0,-2.6121602
2009-09-10,0.0,-2.8162563
2009-09-11,0.0,-2.9189036
2009-09-12,1.2,-2.961713
2009-09-13,0.0,-2.7952397
2009-09-14,5.2,-2.593782
2009-09-15,0.09999999999999999,-2.0383334
2009-09-16,0.0,-1.9317296
2009-09-17,0.0,-2.5531585
2009-09-18,0.0,-2.726896
2009-09-19,0.0,-2.9004679
2009-09-20,7.099999999999999,-2.5204117
2009-09-21,0.7999999999999999,-2.4254165
2009-09-22,0.19999999999999998,-2.376433
2009-09-23,0.0,-2.7078023
2009-09-24,0.0,-3.2044566
2009-09-25,0.0,-3.3457859
2009-09-26,0.0,-3.2763116
2009-09-27,0.0,-3.1151013
2009-09-28,0.5,-2.621229
2009-09-29,0.0,-2.4885612
2009-09-30,0.0,-2.758921
2009-10-01,4.7,-2.9745994
2009-10-02,0.5,-3.2383013
2009-10-03,0.7999999999999999,-3.0903175
2009-10-04,0.5,-2.9037611
2009-10-05,0.09999999999999999,-3.0536106
2009-10-06,0.0,-3.5711617
2009-10-07,0.0,-4.1308656
2009-10-08,0.0,-4.240677
2009-10-09,0.0,-4.0988092
2009-10-10,0.0,-3.9614494
2009-10-11,0.0,-3.804547
2009-10-12,0.0,-3.680986
2009-10-13,0.0,-3.7073312
2009-10-14,0.0,-3.5718951
2009-10-15,0.0,-3.638602
2009-10-16,0.0,-3.4351523
2009-10-17,0.3,-3.2893527
2009-10-18,0.0,-3.0356965
2009-10-19,0.0,-3.2176106
2009-10-20,0.19999999999999998,-3.5561361
2009-10-21,0.0,-3.8358457
2009-10-22,0.0,-4.3400536
2009-10-23,0.0,-4.395719
2009-10-24,0.0,-4.433275
2009-10-25,2.8,-4.131297
2009-10-26,3.9,-3.5976963
2009-10-27,0.19999999999999998,-3.658698
2009-10-28,0.0,-3.4768343
2009-10-29,0.0,-3.6223705
2009-10-30,0.0,-4.0020137
2009-10-31,0.0,-4.435621
2009-11-01,0.0,-4.455385
2009-11-02,0.0,-4.5014205
2009-11-03,0.0,-4.431973
2009-11-04,0.0,-3.8565693
2009-11-05,0.0,-3.5036259
2009-11-06,0.0,-3.3033097
2009-11-07,0.0,-3.627985
2009-11-08,0.0,-3.7068553
2009-11-09,0.0,-4.210741
2009-11-10,0.0,-4.568966
2009-11-11,0.0,-4.5586815
2009-11-12,0.0,-4.308288
2009-11-13,0.0,-3.8748991
2009-11-14,0.0,-3.619094
2009-11-15,0.0,-3.589022
2009-11-16,0.0,-3.606896
2009-11-17,0.0,-3.6630201
2009-11-18,0.0,-3.9585292
2009-11-19,0.0,-3.9809654
2009-11-20,0.0,-4.0606685
2009-11-21,0.0,-3.7017393
2009-11-22,0.9,-3.7342072
2009-11-23,0.0,-3.4865701
2009-11-24,0.0,-4.067308
2009-11-25,0.0,-4.40822
2009-11-26,0.39999999999999997,-4.450207
2009-11-27,0.0,-4.136178
2009-11-28,0.09999999999999999,-3.9553697
2009-11-29,1.1,-3.7587802
2009-11-30,1.0,-3.5651138
2009-12-01,0.0,-3.377097
2009-12-02,0.0,-3.71392
2009-12-03,0.5,-4.1168094
2009-12-04,0.7999999999999999,-4.0527005
2009-12-05,1.1,-4.015229
2009-12-06,0.09999999999999999,-4.10906
2009-12-07,0.0,-4.5122337
2009-12-08,2.8,-4.6316495
2009-12-09,0.0,-4.3841763
2009-12-10,0.0,-4.479308
2009-12-11,3.8,-4.339652
2009-12-12,0.0,-4.231418
2009-12-13,0.7,-4.397331
2009-12-14,0.39999999999999997,-4.53203
2009-12-15,0.09999999999999999,-4.693013
2009-12-16,0.0,-4.864317
2009-12-17,0.0,-4.7295647
2009-12-18,0.0,-4.6998973
2009-12-19,0.09999999999999999,-4.942474
2009-12-20,0.0,-5.395802
2009-12-21,0.0,-5.4261994
2009-12-22,0.0,-4.9985394
2009-12-23,0.0,-4.6459265
2009-12-24,0.0,-4.422354
2009-12-25,1.2,-4.2508497
2009-12-26,2.3,-3.9097524
2009-12-27,1.2,-3.6339138
2009-12-28,0.7999999999999999,-3.6550102
2009-12-29,0.0,-3.8636625
2009-12-30,0.6,-4.2863703
2009-12-31,0.3,-4.666703
2010-01-01,0.6,-5.0187693
2010-01-02,0.0,-5.214348
2010-01-03,0.39999999999999997,-5.080644
2010-01-04,0.0,-4.9301863
2010-01-05,0.0,-4.8897877
2010-01-06,0.19999999999999998,-4.753837
2010-01-07,0.0,-4.4686046
2010-01-08,0.0,-4.500311
2010-01-09,0.0,-4.5172405
2010-01-10,0.0,-4.4133043
2010-01-11,0.0,-4.4035196
2010-01-12,0.0,-4.341144
2010-01-13,0.0,-4.2798605
2010-01-14,0.19999999999999998,-4.144692
2010-01-15,0.0,-4.0855064
2010-01-16,0.0,-4.0807767
2010-01-17,0.0,-4.1320796
2010-01-18,0.39999999999999997,-4.110723
2010-01-19,0.0,-4.0801997
2010-01-20,0.0,-4.001328
2010-01-21,0.0,-4.3955765
2010-01-22,0.0,-4.8216643
2010-01-23,0.0,-4.7964544
2010-01-24,0.0,-4.7966924
2010-01-25,0.0,-4.468574
2010-01-26,0.09999999999999999,-4.721567
2010-01-27,3.7,-4.8078885
2010-01-28,0.09999999999999999,-4.68818
2010-01-29,0.0,-4.7086444
2010-01-30,0.19999999999999998,-4.9028454
2010-01-31,0.0,-5.214687
2010-02-01,0.0,-5.5953803
2010-02-02,0.09999999999999999,-5.6409655
2010-02-03,0.0,-5.6301785
2010-02-04,0.0,-5.8883905
2010-02-05,0.0,-5.9236245
2010-02-06,0.0,-5.972745
2010-02-07,0.0,-5.777719
2010-02-08,1.4,-5.329826
2010-02-09,0.3,-4.7147365
2010-02-10,0.0,-4.4906754
2010-02-11,0.0,-4.524737
2010-02-12,0.0,-4.6305585
2010-02-13,0.0,-4.5717206
2010-02-14,0.0,-4.374271
2010-02-15,0.0,-4.1817756
2010-02-16,0.0,-4.2367325
2010-02-17,0.0,-4.272472
2010-02-18,0.3,-4.200679
2010-02-19,0.39999999999999997,-3.9887025
2010-02-20,0.0,-4.193574
2010-02-21,0.0,-4.4693527
2010-02-22,0.0,-4.5636272
2010-02-23,0.6,-4.664243
2010-02-24,1.8,-4.535275
2010-02-25,0.19999999999999998,-4.069233
2010-02-26,0.0,-4.290462
2010-02-27,0.0,-4.5809608
2010-02-28,0.0,-4.723116
2010-03-01,0.0,-4.7516456
2010-03-02,0.0,-4.7379103
2010-03-03,0.0,-4.510464
2010-03-04,0.0,-4.7001696
2010-03-05,0.0,-4.7084327
2010-03-06,0.0,-4.9836974
2010-03-07,0.0,-5.5950108
2010-03-08,0.0,-5.956064
2010-03-09,0.0,-6.0677643
2010-03-10,0.0,-5.8866243
2010-03-11,0.0,-5.36021
2010-03-12,0.0,-5.17593
2010-03-13,0.0,-4.9872146
2010-03-14,0.0,-5.3504834
2010-03-15,0.0,-5.397876
2010-03-16,0.0,-5.144183
2010-03-17,0.0,-5.166736
2010-03-18,0.0,-5.0994043
2010-03-19,0.0,-4.845323
2010-03-20,0.0,-4.5229664
2010-03-21,0.0,-4.26413
2010-03-22,0.0,-4.023524
2010-03-23,0.0,-3.8340547
2010-03-24,0.19999999999999998,-3.6779437
2010-03-25,0.0,-3.4487631
2010-03-26,0.0,-3.8132632
2010-03-27,0.0,-4.1230583
2010-03-28,0.0,-4.35019
2010-03-29,0.0,-4.296775
2010-03-30,0.3,-4.236315
2010-03-31,0.0,-3.725611
2010-04-01,0.0,-3.6037602
2010-04-02,0.0,-3.7383752
2010-04-03,0.0,-4.381428
2010-04-04,0.0,-4.7873483
2010-04-05,0.0,-4.7371945
2010-04-06,0.0,-4.46901
2010-04-07,0.0,-4.340558
2010-04-08,0.0,-4.2835364
2010-04-09,3.5,-3.864379
2010-04-10,0.5,-3.8468127
2010-04-11,0.3,-3.7373896
2010-04-12,0.0,-3.7242565
2010-04-13,0.0,-3.9717104
2010-04-14,0.0,-4.1098886
2010-04-15,0.0,-4.1475883
2010-04-16,0.0,-4.1016707
2010-04-17,0.0,-4.0265055
2010-04-18,0.0,-3.7613447
2010-04-19,0.0,-4.005702
2010-04-20,0.19999999999999998,-3.7451155
2010-04-21,0.0,-3.4945562
2010-04-22,0.0,-4.0192657
2010-04-23,0.0,-4.6489234
2010-04-24,0.0,-4.7995696
2010-04-25,0.0,-4.8510237
2010-04-26,0.0,-4.875247
2010-04-27,1.2,-4.7102203
2010-04-28,0.39999999999999997,-4.14399
2010-04-29,0.0,-3.7414186
2010-04-30,0.0,-3.7588298
2010-05-01,0.0,-4.371321
2010-05-02,5.3,-4.9826083
2010-05-03,2.3,-4.9114714
2010-05-04,0.0,-4.257392
2010-05-05,0.0,-4.290736
2010-05-06,0.0,-4.4909387
2010-05-07,0.0,-4.580515
2010-05-08,0.0,-4.529952
2010-05-09,0.0,-4.440355
2010-05-10,0.0,-3.954586
2010-05-11,0.0,-3.6111465
2010-05-12,0.0,-3.6021273
2010-05-13,0.0,-3.924988
2010-05-14,0.19999999999999998,-4.430583
2010-05-15,0.6,-3.9621537
2010-05-16,0.0,-3.9491978
2010-05-17,0.0,-4.4045014
2010-05-18,0.7,-4.6796703
2010-05-19,8.7,-3.897197
2010-05-20,5.0,-3.2374148
2010-05-21,0.09999999999999999,-2.8262782
2010-05-22,15.2,-2.9255536
2010-05-23,0.0,-3.3612068
2010-05-24,0.0,-3.859926
2010-05-25,0.0,-3.889753
2010-05-26,0.0,-3.6425543
2010-05-27,0.0,-3.9594448
2010-05-28,0.0,-4.1349926
2010-05-29,1.4,-4.02957
2010-05-30,4.4,-3.5331132
2010-05-31,0.0,-3.07015
2010-06-01,0.0,-2.8695154
2010-06-02,0.0,-3.0055819
2010-06-03,0.0,-3.0629303
2010-06-04,2.8,-3.1548927
2010-06-05,0.0,-2.8925786
2010-06-06,0.0,-2.9530082
2010-06-07,1.5,-2.999268
2010-06-08,0.3,-2.4223275
2010-06-09,0.0,-2.4561763
2010-06-10,0.0,-2.9095976
2010-06-11,2.1,-3.1402202
2010-06-12,0.0,-3.058821
2010-06-13,4.0,-3.006787
2010-06-14,0.0,-2.738566
2010-06-15,0.0,-2.7129915
2010-06-16,0.0,-2.630126
2010-06-17,0.0,-2.7057085
2010-06-18,0.0,-2.8629029
2010-06-19,1.3,-3.0482821
2010-06-20,0.0,-2.6157742
2010-06-21,0.0,-2.803027
2010-06-22,0.0,-2.8691955
2010-06-23,0.0,-2.7677436
2010-06-24,0.0,-2.8248818
2010-06-25,0.0,-2.7379973
2010-06-26,0.0,-2.6037147
2010-06-27,0.0,-2.670306
2010-06-28,0.0,-2.8284845
2010-06-29,22.8,-2.908798
2010-06-30,0.09999999999999999,-2.622074
2010-07-01,0.5,-2.3211212
2010-07-02,0.0,-2.0232718
2010-07-03,42.4,-1.9509114
2010-07-04,11.9,-1.699981
2010-07-05,29.499999999999996,-1.5727271
2010-07-06,0.0,-1.6359178
2010-07-07,0.0,-2.2361844
2010-07-08,0.0,-2.810326
2010-07-09,0.0,-2.958042
2010-07-10,0.0,-2.5879757
2010-07-11,0.0,-2.226021
2010-07-12,0.0,-1.973229
2010-07-13,0.0,-1.9673694
2010-07-14,0.19999999999999998,-1.834068
2010-07-15,0.9,-1.064079
2010-07-16,34.1,-0.79743844
2010-07-17,24.0,-0.98735815
2010-07-18,1.0,-1.2449194
2010-07-19,0.19999999999999998,-1.8304535
2010-07-20,0.0,-2.1931577
2010-07-21,7.8,-2.3426871
2010-07-22,0.5,-2.2625105
2010-07-23,2.1,-2.209027
2010-07-24,0.0,-2.0052407
2010-07-25,0.0,-1.841822
2010-07-26,18.0,-1.6090939
2010-07-27,0.7999999999999999,-1.5514582
2010-07-28,0.0,-1.430494
2010-07-29,0.0,-1.6713876
2010-07-30,5.5,-1.6654592
2010-07-31,31.599999999999998,-1.3461667
2010-08-01,0.0,-0.9128302
2010-08-02,0.0,-1.5819657
2010-08-03,1.2,-2.0230565
2010-08-04,11.4,-1.7747824
2010-08-05,0.0,-1.3809873
2010-08-06,0.0,-1.3175571
2010-08-07,8.7,-1.9216481
2010-08-08,0.0,-2.0478811
2010-08-09,2.5,-2.134657
2010-08-10,24.799999999999997,-1.6416047
2010-08-11,0.0,-1.4978093
2010-08-12,5.9,-1.5477129
2010-08-13,0.0,-1.8095297
2010-08-14,0.39999999999999997,-2.1775665
2010-08-15,16.5,-2.0561962
2010-08-16,0.0,-1.8744655
2010-08-17,0.0,-2.2824366
2010-08-18,8.8,-2.574883
2010-08-19,17.9,-2.1958413
2010-08-20,5.7,-1.8884603
2010-08-21,0.0,-2.3091
2010-08-22,0.0,-2.3095067
2010-08-23,0.0,-2.4180055
2010-08-24,0.0,-2.2186313
2010-08-25,0.0,-2.118302
2010-08-26,0.0,-2.046495
2010-08-27,0.0,-1.9058442
2010-08-28,0.0,-1.7565376
2010-08-29,16.5,-1.6309673
2010-08-30,0.0,-1.2674233
2010-08-31,0.0,-1.1975441
2010-09-01,0.19999999999999998,-1.505819
2010-09-02,0.0,-1.5140747
2010-09-03,0.0,-2.018197
2010-09-04,0.0,-2.3412838
2010-09-05,0.0,-2.1679826
2010-09-06,0.0,-2.3629565
2010-09-07,0.0,-2.9501138
2010-09-08,0.0,-3.282836
2010-09-09,0.0,-3.3793585
2010-09-10,0.0,-3.1599317
2010-09-11,0.0,-2.715528
2010-09-12,0.0,-2.3586867
2010-09-13,0.0,-2.0114467
2010-09-14,0.0,-1.8838803
2010-09-15,8.4,-1.9767205
2010-09-16,0.19999999999999998,-2.1504762
2010-09-17,0.0,-3.040339
2010-09-18,0.0,-3.4392903
2010-09-19,1.5999999999999999,-3.7411559
2010-09-20,0.0,-3.4974623
2010-09-21,0.0,-3.5036373
2010-09-22,0.0,-3.4328334
2010-09-23,0.0,-3.3101256
2010-09-24,0.0,-3.6217096
2010-09-25,0.0,-3.5628622
2010-09-26,1.0,-3.404846
2010-09-27,1.7,-3.0265806
2010-09-28,0.0,-2.2678916
2010-09-29,0.0,-2.3123286
2010-09-30,0.19999999999999998,-2.632044
2010-10-01,0.0,-2.8054059
2010-10-02,0.0,-3.171145
2010-10-03,0.0,-3.34751
2010-10-04,0.0,-3.436754
2010-10-05,0.0,-3.610012
2010-10-06,0.0,-3.855023
2010-10-07,0.19999999999999998,-3.8787863
2010-10-08,0.39999999999999997,-3.9365208
2010-10-09,6.5,-3.7212157
2010-10-10,0.6,-3.4018364
2010-10-11,0.0,-3.7254536
2010-10-12,0.0,-3.8580685
2010-10-13,0.0,-3.7179487
2010-10-14,3.3,-3.5921712
2010-10-15,10.7,-2.8127
2010-10-16,0.0,-2.3143694
2010-10-17,0.5,-2.26541
2010-10-18,0.5,-2.5673404
2010-10-19,0.0,-3.1415842
2010-10-20,0.0,-3.3838387
2010-10-21,0.0,-3.5013447
2010-10-22,0.0,-3.7303436
2010-10-23,8.9,-3.5017233
2010-10-24,0.0,-2.9668262
2010-10-25,0.0,-3.0645568
2010-10-26,0.0,-3.3033855
2010-10-27,0.0,-3.418003
2010-10-28,0.0,-3.0150554
2010-10-29,0.0,-2.8852682
2010-10-30,0.0,-2.8775434
2010-10-31,0.0,-2.9497614
2010-11-01,0.0,-2.9328215
2010-11-02,0.0,-3.450456
2010-11-03,0.0,-3.6247363
2010-11-04,0.0,-3.339144
2010-11-05,0.0,-3.169172
2010-11-06,0.09999999999999999,-2.820757
2010-11-07,0.0,-2.8482463
2010-11-08,0.0,-3.0716333
2010-11-09,0.5,-3.1514015
2010-11-10,0.0,-2.8072078
2010-11-11,0.0,-2.7953665
2010-11-12,0.0,-2.6734536
2010-11-13,0.0,-2.5138044
2010-11-14,0.0,-2.6228092
2010-11-15,0.0,-2.958699
2010-11-16,0.0,-3.2041647
2010-11-17,0.0,-3.2240803
2010-11-18,0.9,-3.2770426
2010-11-19,1.7,-3.0671322
2010-11-20,0.0,-2.938822
2010-11-21,5.3,-3.0324209
2010-11-22,0.0,-3.1485326
2010-11-23,0.0,-3.764547
2010-11-24,0.9,-3.9868772
2010-11-25,3.0,-3.691394
2010-11-26,0.0,-3.5947487
2010-11-27,0.0,-3.9237006
2010-11-28,0.0,-4.0180254
2010-11-29,0.09999999999999999,-4.055252
2010-11-30,0.3,-4.033093
2010-12-01,0.3,-4.053221
2010-12-02,1.5999999999999999,-3.9819863
2010-12-03,0.19999999999999998,-3.7469788
2010-12-04,0.7999999999999999,-3.8044116
2010-12-05,1.8,-3.6231368
2010-12-06,0.19999999999999998,-3.5527935
2010-12-07,0.0,-4.0796914
2010-12-08,0.19999999999999998,-4.3419404
2010-12-09,0.0,-4.294153
2010-12-10,0.6,-4.1317186
2010-12-11,3.0999999999999996,-3.9096222
2010-12-12,0.7,-3.7277825
2010-12-13,0.39999999999999997,-3.6749945
2010-12-14,0.3,-3.7854977
2010-12-15,0.0,-3.9967215
2010-12-16,0.0,-4.448371
2010-12-17,0.0,-4.5479584
2010-12-18,0.39999999999999997,-4.4268923
2010-12-19,0.5,-4.182855
2010-12-20,0.3,-4.149739
2010-12-21,0.19999999999999998,-4.145607
2010-12-22,0.6,-4.38452
2010-12-23,1.3,-4.4924254
2010-12-24,0.7999999999999999,-4.5798845
2010-12-25,1.5999999999999999,-4.5833554
2010-12-26,1.7,-4.3794193
2010-12-27,0.19999999999999998,-4.2176003
2010-12-28,0.0,-4.263973
2010-12-29,1.0,-4.187778
2010-12-30,0.0,-3.9832377
2010-12-31,0.0,-4.0000887
2011-01-01,0.0,-4.2009473
2011-01-02,0.0,-4.237954
2011-01-03,0.0,-4.1434937
2011-01-04,0.0,-4.084797
2011-01-05,0.0,-3.9886703
2011-01-06,0.0,-3.9284453
2011-01-07,0.0,-3.9202416
2011-01-08,0.0,-3.7453299
2011-01-09,0.0,-3.8735433
2011-01-10,0.0,-3.902776
2011-01-11,0.0,-4.0166903
2011-01-12,0.5,-4.0752616
2011-01-13,0.0,-4.158942
2011-01-14,0.0,-4.3013163
2011-01-15,0.09999999999999999,-4.3132014
2011-01-16,0.0,-4.407032
2011-01-17,0.0,-4.4279203
2011-01-18,0.0,-4.423561
2011-01-19,0.0,-4.340785
2011-01-20,0.0,-4.1729326
2011-01-21,0.0,-4.0582504
2011-01-22,0.7999999999999999,-3.897621
2011-01-23,0.3,-3.6350014
2011-01-24,0.5,-3.497371
2011-01-25,0.0,-3.423409
2011-01-26,0.19999999999999998,-3.6843474
2011-01-27,0.0,-3.96315
2011-01-28,0.0,-4.0812016
2011-01-29,0.0,-4.1015115
2011-01-30,0.0,-4.1416397
2011-01-31,0.0,-4.1068163
2011-02-01,0.0,-3.9728823
2011-02-02,0.0,-3.7754347
2011-02-03,0.0,-3.6413999
2011-02-04,0.19999999999999998,-3.4606178
2011-02-05,0.5,-3.8089705
2011-02-06,0.9,-3.8712654
2011-02-07,0.0,-4.037881
