Formatted_Date,Actually_Precip,Predicted_Precip
2011-03-23,0.0,0.0785815
2011-03-24,0.0,0.07255504
2011-03-25,0.0,0.072669074
2011-03-26,0.0,0.13584173
2011-03-27,0.0,0.5097903
2011-03-28,0.0,0.26992434
2011-03-29,0.0,0.38929892
2011-03-30,0.0,0.67664886
2011-03-31,1.4,0.31710222
2011-04-01,0.0,1.1145452
2011-04-02,0.0,-0.13977492
2011-04-03,0.0,0.097820744
2011-04-04,0.0,0.1377777
2011-04-05,0.0,0.20397058
2011-04-06,0.1,0.43328285
2011-04-07,0.0,0.7900309
2011-04-08,0.0,0.10494947
2011-04-09,0.0,1.0552264
2011-04-10,0.0,0.44010234
2011-04-11,0.0,0.18670277
2011-04-12,0.0,0.3074776
2011-04-13,0.0,0.7535543
2011-04-14,0.2,-0.08024476
2011-04-15,0.0,1.0705619
2011-04-16,0.0,-0.05528412
2011-04-17,0.0,0.47715586
2011-04-18,0.0,0.21521904
2011-04-19,0.0,0.11035696
2011-04-20,0.0,0.8053352
2011-04-21,0.0,-0.06044174
2011-04-22,0.0,1.3122633
2011-04-23,0.0,0.520042
2011-04-24,0.0,0.78528786
2011-04-25,0.1,0.40187943
2011-04-26,0.0,1.0840449
2011-04-27,0.0,0.023908036
2011-04-28,0.0,0.21141371
2011-04-29,0.0,0.24260032
2011-04-30,0.0,-0.33785403
2011-05-01,0.0,0.059578966
2011-05-02,0.0,0.60723674
2011-05-03,0.0,-0.19384049
2011-05-04,0.0,1.0819421
2011-05-05,0.0,0.7289643
2011-05-06,0.0,0.06534465
2011-05-07,0.0,1.0186622
2011-05-08,0.0,-0.084069625
2011-05-09,21.6,0.800103
2011-05-10,0.2,2.20091
2011-05-11,0.0,1.1165315
2011-05-12,0.0,1.3141468
2011-05-13,0.0,1.5776721
2011-05-14,0.0,1.475195
2011-05-15,0.0,0.78216887
2011-05-16,0.0,0.51187783
2011-05-17,0.0,0.4744388
2011-05-18,0.0,-0.17066546
2011-05-19,12.9,0.62383455
2011-05-20,0.0,2.5881865
2011-05-21,0.0,1.6346796
2011-05-22,0.0,1.8650873
2011-05-23,0.0,0.34576905
2011-05-24,0.0,1.1027695
2011-05-25,0.0,0.20166484
2011-05-26,0.0,1.8430063
2011-05-27,0.9000000000000001,1.8477648
2011-05-28,4.7,1.6741025
2011-05-29,13.6,2.6597552
2011-05-30,20.9,5.326311
2011-05-31,13.9,7.218304
2011-06-01,2.7,3.7510703
2011-06-02,0.7,2.524119
2011-06-03,0.0,1.2287823
2011-06-04,0.0,-0.18170695
2011-06-05,0.8,0.28579572
2011-06-06,0.4,0.5834221
2011-06-07,7.200000000000001,2.0734227
2011-06-08,6.8,4.3165135
2011-06-09,1.6,4.1998563
2011-06-10,0.0,2.1686046
2011-06-11,0.0,3.9880462
2011-06-12,0.0,2.263884
2011-06-13,0.0,1.2633673
2011-06-14,0.0,1.3665617
2011-06-15,0.0,1.077931
2011-06-16,0.2,1.5773724
2011-06-17,0.0,2.925124
2011-06-18,7.1,1.8828658
2011-06-19,0.0,2.212011
2011-06-20,23.900000000000002,2.911295
2011-06-21,1.5,9.212496
2011-06-22,1.5,2.1306634
2011-06-23,0.0,1.9308815
2011-06-24,0.0,0.78139347
2011-06-25,0.0,0.8597031
2011-06-26,0.0,0.8698505
2011-06-27,0.0,2.1690643
2011-06-28,0.0,2.9364934
2011-06-29,0.0,2.6116033
2011-06-30,1.8000000000000003,5.4681025
2011-07-01,1.4,3.7265353
2011-07-02,0.0,2.127157
2011-07-03,0.0,6.0269184
2011-07-04,0.0,0.38730273
2011-07-05,0.0,-0.94380575
2011-07-06,14.6,0.690749
2011-07-07,0.2,5.3801064
2011-07-08,38.4,4.4656878
2011-07-09,6.2,6.7263107
2011-07-10,18.0,3.5076787
2011-07-11,0.0,1.5165268
2011-07-12,2.6,31.285507
2011-07-13,0.0,5.438611
2011-07-14,0.7,1.4259665
2011-07-15,0.0,0.022536868
2011-07-16,0.0,1.0387974
2011-07-17,0.0,1.361377
2011-07-18,0.0,0.39181906
2011-07-19,0.0,23.73563
2011-07-20,0.0,3.6179965
2011-07-21,0.0,-0.3537119
2011-07-22,0.0,1.1270602
2011-07-23,0.0,3.431191
2011-07-24,0.0,7.8116684
2011-07-25,0.0,4.538149
2011-07-26,0.0,4.4425035
2011-07-27,0.0,13.5250225
2011-07-28,15.5,-1.2755253
2011-07-29,0.0,10.211017
2011-07-30,0.0,4.3412695
2011-07-31,17.4,9.776363
2011-08-01,5.3,8.941353
2011-08-02,5.6,2.9442537
2011-08-03,2.6,2.357125
2011-08-04,0.0,4.9681845
2011-08-05,0.0,4.17953
2011-08-06,0.0,1.5812502
2011-08-07,0.0,8.83403
2011-08-08,0.0,2.3393912
2011-08-09,0.0,2.9592075
2011-08-10,0.0,5.921976
2011-08-11,0.0,0.9568696
2011-08-12,9.9,1.835004
2011-08-13,1.4,12.671938
2011-08-14,1.7,2.7816699
2011-08-15,0.0,0.9718387
2011-08-16,0.0,0.21541959
2011-08-17,0.0,0.34856725
2011-08-18,19.8,2.0869899
2011-08-19,0.0,12.862638
2011-08-20,3.0,2.7531188
2011-08-21,0.0,2.0798345
2011-08-22,0.0,6.7142506
2011-08-23,0.0,0.5045984
2011-08-24,0.0,-2.4080756
2011-08-25,0.0,-1.6511669
2011-08-26,0.0,2.7615337
2011-08-27,0.0,2.5923195
2011-08-28,0.0,1.7029268
2011-08-29,0.8,1.8888937
2011-08-30,1.5,1.9624417
2011-08-31,11.2,0.7083375
2011-09-01,0.0,3.1928167
2011-09-02,2.5,0.6118062
2011-09-03,0.0,5.185619
2011-09-04,0.0,0.3503866
2011-09-05,0.0,3.5177248
2011-09-06,0.0,-1.0722075
2011-09-07,0.0,0.05894858
2011-09-08,0.0,1.6855507
2011-09-09,0.0,1.6796602
2011-09-10,0.0,0.60303414
2011-09-11,0.0,1.9966283
2011-09-12,0.0,0.48650244
2011-09-13,3.7999999999999994,-0.16480304
2011-09-14,2.1,3.9588885
2011-09-15,0.0,2.5715377
2011-09-16,0.0,1.147539
2011-09-17,0.1,3.0469272
2011-09-18,0.0,1.4496642
2011-09-19,0.0,1.1520486
2011-09-20,0.0,-0.122114144
2011-09-21,0.2,0.7722009
2011-09-22,0.0,0.57412523
2011-09-23,0.0,1.1357162
2011-09-24,0.0,1.2945653
2011-09-25,2.1,1.9098774
2011-09-26,0.0,1.9513958
2011-09-27,1.6,0.9154319
2011-09-28,0.0,1.179805
2011-09-29,0.0,0.451674
2011-09-30,0.2,0.704591
2011-10-01,0.0,1.9084224
2011-10-02,0.0,0.044576075
2011-10-03,0.0,2.5129383
2011-10-04,0.0,0.41613618
2011-10-05,0.2,1.0881336
2011-10-06,0.0,1.2565333
2011-10-07,0.0,0.03295092
2011-10-08,0.0,0.33650362
2011-10-09,1.2,1.3407443
2011-10-10,0.0,2.1884456
2011-10-11,0.2,0.40883508
2011-10-12,0.0,2.1581562
2011-10-13,0.0,0.49121794
2011-10-14,0.0,2.4790056
2011-10-15,6.1,-0.2041535
2011-10-16,0.0,0.166526
2011-10-17,0.0,0.016120035
2011-10-18,0.0,0.20161223
2011-10-19,0.0,0.13830997
2011-10-20,0.0,0.20092249
2011-10-21,0.0,3.2220864
2011-10-22,0.0,0.27432665
2011-10-23,0.7,1.0622076
2011-10-24,0.0,0.61412704
2011-10-25,0.0,0.3809987
2011-10-26,0.0,0.39433107
2011-10-27,0.0,0.37080476
2011-10-28,0.0,1.641087
2011-10-29,0.0,0.40543106
2011-10-30,0.0,1.2365398
2011-10-31,0.0,1.6406394
2011-11-01,8.8,1.253039
2011-11-02,0.5,2.4954057
2011-11-03,0.0,0.9285535
2011-11-04,0.0,0.94272566
2011-11-05,0.0,0.723168
2011-11-06,0.0,-0.10342412
2011-11-07,0.0,0.31143293
2011-11-08,0.0,0.5077645
2011-11-09,0.0,0.73117507
2011-11-10,0.0,1.0630976
2011-11-11,0.0,1.4945272
2011-11-12,0.0,0.4079519
2011-11-13,0.0,0.057965543
2011-11-14,0.0,-0.02722884
2011-11-15,0.0,-0.08346225
2011-11-16,0.0,0.12523231
2011-11-17,3.6000000000000005,-0.15810277
2011-11-18,3.4,0.87709826
2011-11-19,0.1,0.08010442
2011-11-20,0.0,0.086764544
2011-11-21,0.0,0.028285941
2011-11-22,0.0,-0.03248769
2011-11-23,0.0,-0.020174183
2011-11-24,0.0,-0.008933523
2011-11-25,0.6,0.003941845
2011-11-26,0.0,0.4627425
2011-11-27,0.0,0.006954121
2011-11-28,1.2,0.16645852
2011-11-29,0.0,0.09722445
2011-11-30,0.0,-0.023510562
2011-12-01,0.0,-0.11736645
2011-12-02,0.0,0.06823147
2011-12-03,0.4,-0.015138381
2011-12-04,0.3,0.4682263
2011-12-05,0.0,0.3061938
2011-12-06,0.0,-0.0029418485
2011-12-07,0.0,0.14890139
2011-12-08,0.0,-0.018431328
2011-12-09,0.3,0.056204516
2011-12-10,0.0,0.27241334
2011-12-11,0.0,0.21345247
2011-12-12,0.0,0.040469322
2011-12-13,0.0,-0.022594491
2011-12-14,0.0,0.037471928
2011-12-15,0.0,-0.015363852
2011-12-16,0.0,-0.059574813
2011-12-17,0.0,0.018025376
2011-12-18,0.0,0.047495082
2011-12-19,0.0,0.0055540563
2011-12-20,0.0,0.032493055
2011-12-21,1.5,0.061934553
2011-12-22,0.2,0.4584129
2011-12-23,0.0,-0.055280138
2011-12-24,0.0,0.11664349
2011-12-25,0.4,-0.04029905
2011-12-26,0.0,-0.017513005
2011-12-27,0.0,-0.05573956
2011-12-28,0.2,0.14433244
2011-12-29,0.0,-0.06638531
2011-12-30,0.0,-0.08346623
2011-12-31,0.0,-0.01753723
2012-01-01,0.0,-0.07826466
2012-01-02,0.0,-0.06611416
2012-01-03,0.0,0.026246147
2012-01-04,0.0,-0.062238414
2012-01-05,0.0,0.069538265
2012-01-06,0.0,0.019034024
2012-01-07,0.0,-0.06460664
2012-01-08,0.0,-0.07465523
2012-01-09,0.0,-0.12766525
2012-01-10,0.0,-0.08640237
2012-01-11,0.0,-0.12978967
2012-01-12,0.0,-0.13306357
2012-01-13,0.0,-0.07406862
2012-01-14,0.0,0.015456601
2012-01-15,0.0,-0.052068695
2012-01-16,0.0,-0.037821814
2012-01-17,0.0,-0.086867675
2012-01-18,0.0,-0.028380767
2012-01-19,0.0,0.00030541513
2012-01-20,0.8,0.012171961
2012-01-21,1.2,0.22695337
2012-01-22,0.7,0.16082487
2012-01-23,0.2,0.23944339
2012-01-24,0.1,0.009161242
2012-01-25,0.0,-0.0026208598
2012-01-26,0.0,-0.14203274
2012-01-27,0.3,-0.12928838
2012-01-28,0.3,0.04629038
2012-01-29,0.0,-0.13217553
2012-01-30,0.0,-0.011051875
2012-01-31,0.3,-0.08240377
2012-02-01,0.0,0.048497155
2012-02-02,0.0,-0.11635642
2012-02-03,0.0,0.033458445
2012-02-04,0.0,0.12263101
2012-02-05,0.2,0.09665065
2012-02-06,0.5,0.4334699
2012-02-07,0.0,0.064404696
2012-02-08,0.0,0.029972732
2012-02-09,0.1,0.05796485
2012-02-10,0.0,0.09140859
2012-02-11,0.0,-0.030579235
2012-02-12,0.0,-0.01905825
2012-02-13,0.0,-0.13193363
2012-02-14,0.0,-0.0369753
2012-02-15,0.0,-0.020985048
2012-02-16,0.0,0.034666263
2012-02-17,0.0,0.059395023
2012-02-18,0.0,-0.06387606
2012-02-19,0.0,0.01468346
2012-02-20,0.2,0.075467475
2012-02-21,0.0,-0.007421674
2012-02-22,0.0,-0.101383805
2012-02-23,0.0,-0.14626996
2012-02-24,0.0,-0.0073616295
2012-02-25,0.0,0.02322176
2012-02-26,0.0,0.014504537
2012-02-27,0.0,-0.09966916
2012-02-28,0.4,0.037723873
2012-02-29,0.6,0.13617206
2012-03-01,0.0,0.11223409
2012-03-02,0.0,-0.07798607
2012-03-03,0.0,-0.032159608
2012-03-04,0.0,-0.07652665
2012-03-05,0.0,0.07761784
2012-03-06,0.0,0.08996232
2012-03-07,0.0,0.024779983
2012-03-08,0.0,0.118213825
2012-03-09,0.0,0.14227656
2012-03-10,0.0,0.04677022
2012-03-11,0.0,-0.070620805
2012-03-12,0.0,0.020885032
2012-03-13,0.2,0.0007703729
2012-03-14,0.1,0.5001388
2012-03-15,0.0,-0.01422525
2012-03-16,0.2,0.34936464
2012-03-17,0.0,0.07017886
2012-03-18,0.0,0.051430352
2012-03-19,0.0,-0.0029539613
2012-03-20,0.0,0.023030551
2012-03-21,0.0,0.07284506
2012-03-22,0.0,0.3612329
2012-03-23,0.0,0.21440004
2012-03-24,0.0,0.24056208
2012-03-25,0.0,0.15424329
2012-03-26,0.0,0.04165949
2012-03-27,0.0,0.25107998
2012-03-28,0.2,1.1815
2012-03-29,0.0,1.9138389
2012-03-30,0.0,0.47852218
2012-03-31,0.0,0.18737556
2012-04-01,0.0,0.17330725
2012-04-02,0.0,0.020432532
2012-04-03,0.0,-0.019807165
2012-04-04,0.0,0.01196068
2012-04-05,0.0,0.030738086
2012-04-06,0.0,0.11442287
2012-04-07,0.0,0.048293315
2012-04-08,0.0,0.24217223
2012-04-09,0.0,0.7914144
2012-04-10,1.5,0.9948222
2012-04-11,0.0,0.764714
2012-04-12,0.0,0.21597175
2012-04-13,0.0,0.24554805
2012-04-14,0.0,0.9796717
2012-04-15,0.0,0.015519415
2012-04-16,0.0,0.68251127
2012-04-17,0.0,0.2519749
2012-04-18,0.0,1.4369423
2012-04-19,0.0,0.2553331
2012-04-20,0.0,1.4814137
2012-04-21,0.2,0.3727397
2012-04-22,0.0,0.04777956
2012-04-23,0.0,0.8126453
2012-04-24,1.8000000000000003,3.6724756
2012-04-25,0.0,2.2183158
2012-04-26,0.0,0.554008
2012-04-27,0.0,8.013942
2012-04-28,5.5,1.4412568
2012-04-29,4.6,1.4463958
2012-04-30,0.0,2.087386
2012-05-01,0.0,1.3362024
2012-05-02,0.0,1.5120323
2012-05-03,1.6,1.0943792
2012-05-04,1.4,2.1248667
2012-05-05,0.0,1.6638877
2012-05-06,1.8999999999999997,0.8409035
2012-05-07,0.1,3.5358021
2012-05-08,0.0,1.0602067
2012-05-09,0.0,1.6631415
2012-05-10,0.0,1.8195969
2012-05-11,0.0,1.1742556
2012-05-12,0.0,-0.938725
2012-05-13,0.0,-0.15881188
2012-05-14,0.0,0.6518806
2012-05-15,15.0,0.9876158
2012-05-16,0.0,3.7472723
2012-05-17,0.0,1.7822937
2012-05-18,0.0,1.3426297
2012-05-19,0.0,1.2611237
2012-05-20,0.0,0.8739114
2012-05-21,0.0,0.3306869
2012-05-22,2.9,1.054743
2012-05-23,0.0,1.1918873
2012-05-24,0.0,0.6056714
2012-05-25,0.0,0.877761
2012-05-26,12.099999999999998,0.7175099
2012-05-27,8.3,3.064887
2012-05-28,0.0,1.0726352
2012-05-29,0.0,1.9860103
2012-05-30,0.0,0.3399587
2012-05-31,0.0,0.54237664
2012-06-01,0.0,0.88454103
2012-06-02,0.0,0.33819976
2012-06-03,0.4,1.1093693
2012-06-04,0.0,1.0975747
2012-06-05,0.5,2.654116
2012-06-06,0.0,3.0135229
2012-06-07,3.7,1.7992324
2012-06-08,33.2,2.3223403
2012-06-09,0.0,5.140303
2012-06-10,13.1,3.885586
2012-06-11,6.7,3.6023421
2012-06-12,1.7,3.6469433
2012-06-13,0.0,2.454217
2012-06-14,0.0,0.67354906
2012-06-15,0.0,0.03839942
2012-06-16,0.0,9.08045
2012-06-17,0.0,3.3988292
2012-06-18,0.0,1.9940208
2012-06-19,0.0,0.9735901
2012-06-20,0.0,1.1476834
2012-06-21,0.0,-0.4628197
2012-06-22,0.0,0.6087088
2012-06-23,0.0,2.3260002
2012-06-24,0.0,1.6300669
2012-06-25,11.7,-0.04721112
2012-06-26,0.0,6.603095
2012-06-27,2.5,3.8110929
2012-06-28,6.7,1.2004974
2012-06-29,0.1,5.8927436
2012-06-30,21.7,4.5216537
2012-07-01,0.0,4.058977
2012-07-02,1.5,3.1042395
2012-07-03,7.200000000000001,3.4648352
2012-07-04,0.0,0.6553248
2012-07-05,0.0,1.7936169
2012-07-06,0.0,1.7522928
2012-07-07,0.0,1.6186019
2012-07-08,0.0,10.698318
2012-07-09,1.8000000000000003,3.9967637
2012-07-10,0.0,1.0277188
2012-07-11,0.0,61.957394
2012-07-12,0.0,4.74061
2012-07-13,0.0,1.9186753
2012-07-14,0.0,-0.13102914
2012-07-15,7.8,-0.92589444
2012-07-16,0.0,2.232759
2012-07-17,0.0,3.9231887
2012-07-18,0.0,4.6690454
2012-07-19,0.0,4.7640924
2012-07-20,0.0,19.191444
2012-07-21,1.4,6.534425
2012-07-22,6.3,-1.945232
2012-07-23,4.1,5.2914968
2012-07-24,5.6,-0.36354384
2012-07-25,8.5,0.2508725
2012-07-26,22.4,4.8445334
2012-07-27,4.5,8.98831
2012-07-28,0.0,2.53845
2012-07-29,0.0,1.5903805
2012-07-30,0.0,4.6124587
2012-07-31,0.0,1.5424249
2012-08-01,0.0,0.99095356
2012-08-02,0.0,-0.23989224
2012-08-03,0.0,2.9067068
2012-08-04,0.0,9.301353
2012-08-05,0.0,3.7476637
2012-08-06,6.1,0.54253876
2012-08-07,0.0,2.5160086
2012-08-08,5.1,4.6485863
2012-08-09,0.0,8.964356
2012-08-10,0.0,1.5482613
2012-08-11,0.0,2.6904576
2012-08-12,10.2,0.5284781
2012-08-13,1.0,6.233616
2012-08-14,1.8999999999999997,1.253953
2012-08-15,0.0,6.9405823
2012-08-16,1.1,0.5521504
2012-08-17,17.0,2.933261
2012-08-18,11.4,2.840707
2012-08-19,0.0,7.8630652
2012-08-20,4.9,5.523295
2012-08-21,0.6,21.979548
2012-08-22,6.0,0.9084496
2012-08-23,0.1,-0.66236395
2012-08-24,0.0,23.065063
2012-08-25,0.0,2.2838178
2012-08-26,0.0,3.7957618
2012-08-27,0.0,-1.0559068
2012-08-28,0.0,-0.0024637398
2012-08-29,0.0,4.8399
2012-08-30,0.0,1.2311281
2012-08-31,0.0,1.2917204
2012-09-01,20.1,2.1332424
2012-09-02,4.5,6.343
2012-09-03,0.1,2.1106076
2012-09-04,12.5,0.22210601
2012-09-05,0.7,3.6917987
2012-09-06,2.9,3.7246468
2012-09-07,0.0,4.306872
2012-09-08,0.0,-1.5532656
2012-09-09,19.8,-2.1264977
2012-09-10,0.0,0.5457109
2012-09-11,0.0,1.7458498
2012-09-12,0.0,2.3973994
2012-09-13,8.8,2.7666793
2012-09-14,0.7,5.3261027
2012-09-15,0.0,0.05707404
2012-09-16,0.0,9.860258
2012-09-17,0.0,2.17367
2012-09-18,0.0,4.7189827
2012-09-19,1.5,1.4010649
2012-09-20,7.200000000000001,7.015341
2012-09-21,7.599999999999999,5.2564855
2012-09-22,0.0,9.049581
2012-09-23,0.5,2.3240728
2012-09-24,0.0,1.1427389
2012-09-25,0.3,-3.596554
2012-09-26,6.4,19.159575
2012-09-27,0.0,0.49286854
2012-09-28,0.0,1.1432478
2012-09-29,0.0,0.89152116
2012-09-30,0.0,1.0327373
2012-10-01,0.0,1.2501873
2012-10-02,0.0,1.6260118
2012-10-03,0.0,0.96498394
2012-10-04,0.1,1.3209928
2012-10-05,2.8,2.037587
2012-10-06,0.0,1.8186184
2012-10-07,0.0,0.34213242
2012-10-08,0.0,0.7477344
2012-10-09,17.7,0.8878219
2012-10-10,10.7,1.201907
2012-10-11,0.0,1.5230161
2012-10-12,0.0,1.3936737
2012-10-13,0.2,1.19164
2012-10-14,1.5,1.389582
2012-10-15,0.4,1.5417228
2012-10-16,0.0,0.2705874
2012-10-17,4.1,-0.20167609
2012-10-18,0.0,1.8237994
2012-10-19,0.0,0.5647278
2012-10-20,0.5,0.02268949
2012-10-21,0.0,0.53821135
2012-10-22,0.0,-0.13211446
2012-10-23,0.0,0.02607259
2012-10-24,0.0,0.87250596
2012-10-25,0.5,0.71684843
2012-10-26,0.0,1.1526551
2012-10-27,2.7,0.67816955
2012-10-28,0.0,1.4871173
2012-10-29,0.0,0.2689387
2012-10-30,0.0,0.14434905
2012-10-31,0.0,0.18706876
2012-11-01,0.0,0.1513916
2012-11-02,0.0,0.28002882
2012-11-03,0.0,0.23812188
2012-11-04,0.0,0.5331913
2012-11-05,0.0,0.9274634
2012-11-06,0.0,0.5029879
2012-11-07,0.0,0.42159003
2012-11-08,0.0,0.53478223
2012-11-09,4.0,1.1326666
2012-11-10,0.0,2.1215644
2012-11-11,0.0,1.9702574
2012-11-12,2.5,1.3626772
2012-11-13,3.4999999999999996,1.2015117
2012-11-14,0.0,1.4571074
2012-11-15,1.8000000000000003,0.425612
2012-11-16,0.1,1.1405263
2012-11-17,0.0,-1.0074065
2012-11-18,0.0,-0.36377314
2012-11-19,0.0,0.0026568521
2012-11-20,0.0,0.36380392
2012-11-21,0.0,0.23925027
2012-11-22,0.0,0.11562913
2012-11-23,0.0,-0.23951295
2012-11-24,0.0,-0.056440715
2012-11-25,0.0,-0.06685996
2012-11-26,0.0,-0.012516656
2012-11-27,0.0,-0.050657727
2012-11-28,0.0,0.10427253
2012-11-29,0.0,0.12436902
2012-11-30,0.0,-0.20963019
2012-12-01,0.0,-0.07093262
2012-12-02,1.2,-0.1853015
2012-12-03,1.7,0.40844333
2012-12-04,1.0,0.35815713
2012-12-05,0.4,0.032476615
2012-12-06,1.2,0.2965991
2012-12-07,0.6,0.32971925
2012-12-08,0.1,0.3246125
2012-12-09,0.0,0.47351977
2012-12-10,0.0,0.2792631
2012-12-11,0.0,0.25512078
2012-12-12,0.0,0.26273245
2012-12-13,0.3,0.33595112
2012-12-14,0.6,0.33156818
2012-12-15,0.0,-0.04796921
2012-12-16,0.0,0.0041879076
2012-12-17,0.0,-0.055740252
2012-12-18,0.0,-0.30601245
2012-12-19,0.0,-0.10155667
2012-12-20,0.0,-0.0020737082
2012-12-21,0.0,-0.056082696
2012-12-22,0.0,-0.105137385
2012-12-23,0.0,-0.15586156
2012-12-24,0.1,0.039376404
2012-12-25,0.3,0.11021264
2012-12-26,0.0,0.005627598
2012-12-27,0.0,0.073449485
2012-12-28,0.0,0.06121661
2012-12-29,1.2,0.026845904
2012-12-30,1.0,0.34917602
2012-12-31,0.0,0.17645209
2013-01-01,0.8,0.23254377
2013-01-02,0.0,0.31207126
2013-01-03,0.0,-0.03627155
2013-01-04,0.0,-0.031196987
2013-01-05,0.2,0.13520962
2013-01-06,0.0,0.03188188
2013-01-07,0.0,-0.01814339
2013-01-08,0.0,-0.05792903
2013-01-09,0.0,-0.070852846
2013-01-10,0.0,-0.041990686
2013-01-11,0.0,-0.0893463
2013-01-12,0.0,-0.10481899
2013-01-13,0.0,-0.09318588
2013-01-14,0.0,-0.10378421
2013-01-15,0.0,-0.09206233
2013-01-16,0.0,-0.108349174
2013-01-17,0.0,-0.09333244
2013-01-18,0.0,-0.08184226
2013-01-19,0.0,-0.02601116
2013-01-20,0.0,-0.0028272963
2013-01-21,0.0,-0.07336539
2013-01-22,0.0,0.012108455
2013-01-23,0.0,-0.017049432
2013-01-24,1.1,-0.03168271
2013-01-25,0.0,0.2369646
2013-01-26,0.0,-0.05546581
2013-01-27,0.0,0.025591884
2013-01-28,0.3,-0.069456935
2013-01-29,1.0,0.109657526
2013-01-30,1.4,0.04572177
2013-01-31,0.0,0.4989497
2013-02-01,4.4,-0.019197028
2013-02-02,0.0,0.3404531
2013-02-03,0.0,-0.13521394
2013-02-04,0.0,-0.05111663
2013-02-05,0.0,-0.107808776
2013-02-06,0.3,-0.11369818
2013-02-07,0.2,-0.0030468837
2013-02-08,0.0,-0.07211414
2013-02-09,0.0,-0.063908935
2013-02-10,0.0,-0.10569475
2013-02-11,0.0,-0.12763324
2013-02-12,0.0,-0.0690233
2013-02-13,0.9000000000000001,-0.013326309
2013-02-14,0.2,0.44154254
2013-02-15,0.0,-0.097041026
2013-02-16,0.0,-0.08147818
2013-02-17,0.4,-0.1078484
2013-02-18,1.2,0.40088427
2013-02-19,0.4,0.4627977
2013-02-20,0.0,0.21390636
2013-02-21,0.0,-0.11259696
2013-02-22,0.0,-0.10935367
2013-02-23,0.0,-0.1579787
2013-02-24,0.0,-0.12421207
2013-02-25,0.0,-0.12304215
2013-02-26,0.0,-0.10533552
2013-02-27,0.0,0.007726224
2013-02-28,0.1,0.5517621
2013-03-01,0.1,0.19428797
2013-03-02,0.0,0.2914887
2013-03-03,0.0,-0.14958005
2013-03-04,0.0,0.019964287
2013-03-05,0.0,0.051542655
2013-03-06,0.0,0.0756528
2013-03-07,0.2,0.9035758
2013-03-08,0.0,-0.15809844
2013-03-09,0.0,-0.15467416
2013-03-10,0.0,-0.14433366
2013-03-11,0.0,-0.26146442
2013-03-12,1.4,0.046507023
2013-03-13,0.0,0.04056259
2013-03-14,0.0,-0.0045807078
2013-03-15,0.0,-0.06264194
2013-03-16,0.1,-0.05673004
2013-03-17,2.9,0.037240054
2013-03-18,0.0,0.8289309
2013-03-19,0.2,0.08572908
2013-03-20,0.0,0.056080103
2013-03-21,0.0,-0.028994365
2013-03-22,0.3,-0.046290204
2013-03-23,0.0,0.15467572
2013-03-24,0.0,-0.0012450209
2013-03-25,0.0,-0.036736682
2013-03-26,0.0,-0.005050338
2013-03-27,0.0,0.09536549
2013-03-28,0.0,0.30935264
2013-03-29,0.0,-0.11215916
2013-03-30,0.0,0.25668904
2013-03-31,0.0,0.27642855
2013-04-01,0.0,0.1407853
2013-04-02,0.0,0.21320987
2013-04-03,0.2,1.214089
2013-04-04,0.0,-0.07918298
2013-04-05,0.0,-0.16761512
2013-04-06,0.0,0.048163015
2013-04-07,0.0,0.20403755
2013-04-08,0.0,0.6384237
2013-04-09,0.4,-0.03422155
2013-04-10,1.1,0.23227833
2013-04-11,0.0,-0.04699517
2013-04-12,0.0,-0.0795988
2013-04-13,3.9,0.055189986
2013-04-14,0.5,1.8512452
2013-04-15,0.0,0.33602032
2013-04-16,0.2,-0.18115772
2013-04-17,0.2,0.53927314
2013-04-18,0.0,0.30599394
2013-04-19,0.0,0.68989974
2013-04-20,0.0,0.87674475
2013-04-21,0.0,0.13608001
2013-04-22,0.0,0.04507339
2013-04-23,0.1,-0.026946958
2013-04-24,0.5,1.3964789
2013-04-25,0.0,2.1798508
2013-04-26,0.0,-0.117451064
2013-04-27,0.0,0.50521964
2013-04-28,0.0,2.221611
2013-04-29,0.0,1.8652438
2013-04-30,0.0,0.631934
2013-05-01,0.0,0.67869145
2013-05-02,0.0,0.87665427
2013-05-03,0.0,0.44009662
2013-05-04,1.4,0.33486962
2013-05-05,0.0,1.5123615
2013-05-06,0.0,2.2478075
2013-05-07,0.0,1.3667562
2013-05-08,0.2,2.1948485
2013-05-09,0.0,1.2938641
2013-05-10,5.3,2.674622
2013-05-11,15.6,2.9612048
2013-05-12,0.1,9.0904255
2013-05-13,1.0,1.9605187
2013-05-14,0.0,2.2522342
2013-05-15,0.1,1.1721405
2013-05-16,0.0,0.17328943
2013-05-17,1.8000000000000003,0.38947523
2013-05-18,0.4,2.3149073
2013-05-19,0.0,0.2774218
2013-05-20,0.0,1.0247651
2013-05-21,0.1,0.55957866
2013-05-22,0.1,1.2662249
2013-05-23,0.0,1.0078962
2013-05-24,0.0,1.6551663
2013-05-25,0.0,0.24497269
2013-05-26,0.1,0.9298072
2013-05-27,13.999999999999998,0.1379715
2013-05-28,16.9,10.717516
2013-05-29,24.0,7.0310965
2013-05-30,4.1,6.205861
2013-05-31,0.0,0.85840493
2013-06-01,8.1,-0.23195215
2013-06-02,3.4,5.611654
2013-06-03,0.0,1.3564564
2013-06-04,0.0,1.787724
2013-06-05,0.0,2.293032
2013-06-06,0.0,1.59495
2013-06-07,0.4,2.2860293
2013-06-08,0.0,4.255531
2013-06-09,0.0,0.7186297
2013-06-10,0.8,2.4377096
